X,Y,OBJECTID,PROPERTY_UNIT_ID,STREET,UPDATE_DATE,X_COORD,Y_COORD,UNIT_TYPE,STATUS,ROADSEGMENTID,CIVIC_NO,UNIT,LATITUDE,LONGITUDE,PARCELID,WARD,POLL,ROLL_REFERENCE,GlobalID
-80.48217506,43.46247283,872625,2023719,WELLINGTON ST N,2023/11/25 08:41:53+00,541889.466,4812302.97,VERTICAL UNIT,ACTIVE,6942,470,501,,,50001667,10,5,301201000310500,99fa25ca-3d53-4518-b5bd-8fd039424645
-80.48715661,43.45148323,872629,40249608,QUEEN ST N,2023/11/25 08:42:18+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,906,,,50000273,10,20,301202000214998,541af3b9-f0c3-478e-8209-46cb2c594acd
-80.47257611,43.44599365,872650,2022832,WEBER ST E,2023/11/25 08:40:27+00,542677.556,4810477.708,VERTICAL UNIT,ACTIVE,10165,265,6,,,50024264,10,35,301203000408800,cc5ad552-d677-48f5-ac8d-06f1236647c6
-80.48479076,43.47145467,872661,2023808,UNION ST,2023/11/25 08:40:26+00,541671.7,4813299.16,VERTICAL UNIT,ACTIVE,6952,1116,1,,,50004469,10,5,301201000923200,edc453ca-ed09-414d-8142-1a0d5b593b07
-80.49745214,43.45284859,872672,40258964,KING ST W,2023/11/25 08:42:38+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,604,,,55088788,10,20,301202000101703,1f608858-fe5d-466e-b4d9-73a9e5818836
-80.48653692,43.45388824,872694,2047974,QUEEN ST N,2023/11/25 08:42:09+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1706,,,50000345,10,20,301202000219900,521857ad-db3a-4f65-85d9-b54e6501567c
-80.4942662,43.4585563,872744,2048658,LOUISA ST,2023/11/25 08:40:52+00,540914,4811862,VERTICAL UNIT,ACTIVE,11097,232,10,,,50002937,10,15,301201000205600,2f960c64-0592-4221-af0b-461a2778aa59
-80.48995255,43.45838496,872771,2023617,MARGARET AVE,2023/11/30 17:05:47+00,541263.09,4811845.1,UNIT,ACTIVE,6686,118,2,,,50001313,10,15,301201000806900,2ef039d9-fc9b-4f1e-90c8-ea5fdb84e960
-80.4704617,43.44572258,872793,2022497,BORDEN AVE N,2023/11/25 08:40:22+00,542848.838,4810448.689,VERTICAL UNIT,ACTIVE,11724,141,15,,,50025489,10,25,301203000937700,bf89eb64-a1e4-46f7-8031-cba31f446991
-80.49487359,43.45835188,872797,2048885,LOUISA ST,2023/11/25 08:40:53+00,540865,4811839,VERTICAL UNIT,ACTIVE,11097,216,7,,,50002936,10,15,301201000205500,4623dcd2-f7bf-4271-be36-d9677ebe6964
-80.49673787,43.45263968,872804,40258721,KING ST W,2023/11/25 08:42:37+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,204,,,55088759,10,20,301202000106025,d2400e1f-6fb7-4104-9099-744708d239a0
-80.49654176,43.46385552,872806,2023593,MARGARET AVE,2023/11/25 08:40:20+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,611,,,50062147,10,10,301201000825372,a8ac6b3f-822c-4c9c-9d63-0c8565b35fd7
-80.50844436,43.45692938,872817,2042829,KING ST W,2023/11/25 08:40:32+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1004,,,50002023,10,10,301201000103473,5fc5f79b-c7c8-4085-b124-1ccf7f440c98
-80.48352205,43.47336543,872840,4018579,LANCASTER ST W,2023/11/25 08:40:21+00,541773,4813512,VERTICAL UNIT,ACTIVE,6985,454,114,,,50001429,10,5,301206000205301,2ce2cdb0-fe19-4799-b156-dea88e8a4843
-80.4617586,43.44359808,872841,2055823,SHELDON AVE N,2023/11/25 08:41:08+00,543554.59,4810217.26,UNIT,ACTIVE,10138,207,2,,,50017316,10,35,301203001034900,f1654f18-994e-4079-b4bd-36569bc50e21
-80.49238529,43.46140381,872849,2048971,MARGARET AVE,2023/11/25 08:40:57+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,405,,,50001218,10,15,301201000807900,c5a7f356-b80b-470f-9121-9685ea5e74df
-80.49609181,43.4643585,872859,2058611,MARGARET AVE,2023/11/25 08:41:23+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,507,,,50062147,10,10,301201000825060,58bb54d5-2ba9-4ae1-8439-9c2a6dc8efc7
-80.49168852,43.45716034,872868,2048485,BREITHAUPT ST,2023/11/25 08:40:36+00,541123.4793,4811708.238,VERTICAL UNIT,ACTIVE,6674,192,A,,,50003144,10,15,301201000403500,37db523d-5ab8-4fd8-b915-7d5ba78b6022
-80.48296665,43.45555468,872871,4023206,MANSION ST,2023/11/25 08:40:52+00,541830.2,4811534.26,HORIZONTAL UNIT,ACTIVE,11132,28,10,,,50000465,10,20,301202000700510,15bcfdc1-21ce-483d-b8a7-eabf21b8f322
-80.50166027,43.45466934,872878,40244572,WELLINGTON ST N,2023/11/25 08:42:17+00,540318.4039,4811426.72,VERTICAL UNIT,ACTIVE,8900,27,1,,,50002305,10,15,301201000312200,dff3ba94-856a-4a7f-8652-aede8e4da947
-80.49673787,43.45263968,872917,40258820,KING ST W,2023/11/25 08:42:34+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,536,,,55088759,10,20,301202000106133,9b5e1e4e-fe9e-4045-a8da-b52ad498b21a
-80.49238529,43.46140381,872945,2049027,MARGARET AVE,2023/11/25 08:40:54+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,1002,,,50001218,10,15,301201000807900,c01e1034-b203-4126-9239-f2e35bb64292
-80.47563668,43.44850605,872978,40262116,PANDORA AVE N,2023/11/25 08:42:43+00,542428.149,4810755.165,VERTICAL UNIT,ACTIVE,9395,118,3,,,50024395,10,25,301203000903000,7a00cc56-c397-402b-a696-1f14349e8d99
-80.49673787,43.45263968,872998,40258724,KING ST W,2023/11/25 08:42:34+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,210,,,55088759,10,20,301202000106028,e64f59a2-e581-4a95-bfb8-a9ca60309d29
-80.49522994,43.45209122,873044,40252868,KING ST W,2023/11/25 08:41:33+00,540840.3843,4811143.532,VERTICAL UNIT,ACTIVE,8939,326,B,,,50000071,10,20,301202000104100,5004797b-0cde-4120-a265-fc8c5fefc13a
-80.5048521,43.45932683,873056,2038485,GUELPH ST,2023/11/25 08:40:35+00,540057.094,4811942.428,VERTICAL UNIT,ACTIVE,8823,12,304,,,50001927,10,10,301201001214400,97dfe689-b8f1-45a8-b06c-1514d315f8c9
-80.49609181,43.4643585,873062,2049580,MARGARET AVE,2023/11/25 08:41:05+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,1203,,,50062147,10,10,301201000825154,f94501b2-bb34-4d2a-a614-fde949cf4a52
-80.48821758,43.4517727,873079,2042819,QUEEN ST N,2023/11/25 08:40:32+00,541407.96,4811111.62,VERTICAL UNIT,ACTIVE,6769,50,350,,,50000271,10,20,301202000218700,4524e6e9-a098-431e-96af-91059cdc42d5
-80.48653692,43.45388824,873133,2041865,QUEEN ST N,2023/11/25 08:40:37+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1603,,,50000345,10,20,301202000219900,e7d4abb6-1c72-4190-9b38-9c4e6693fb51
-80.48204773,43.44772555,873139,4011873,CEDAR ST N,2023/11/25 08:42:15+00,541909.95,4810665.24,UNKNOWN,ACTIVE,6621,,,,,50056091,10,35,301203000309801,ee78db45-aa7e-4743-b25a-82eb459591ae
-80.50844436,43.45692938,873142,2048848,KING ST W,2023/11/25 08:41:40+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,216,,,50002023,10,10,301201000103323,2da73cec-64ed-48e7-8b67-3ad0b60f8909
-80.49238529,43.46140381,873156,2048962,MARGARET AVE,2023/11/25 08:40:57+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,704,,,50001218,10,15,301201000807900,e3b3bca8-dbee-4a55-aeab-c78850c807ce
-80.5032608,43.45500852,873214,2011338,LOUISA ST,2023/11/25 08:41:53+00,540188.688,4811463.615,VERTICAL UNIT,ACTIVE,1741,23,3,,,50002073,10,15,301201000210900,8a67ff23-601b-4c64-9063-d73e79f4a0d0
-80.49654176,43.46385552,873222,2023589,MARGARET AVE,2023/11/25 08:40:20+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,707,,,50062147,10,10,301201000825381,90477de0-697a-44b6-9c82-fbc5cacb6b1a
-80.48294373,43.45559023,873274,4023205,MANSION ST,2023/11/25 08:40:52+00,541832.03,4811538.22,HORIZONTAL UNIT,ACTIVE,11132,28,9,,,50000465,10,20,301202000700509,03f47067-3db4-4cbd-ab04-9ff345ef0f28
-80.48304755,43.45659074,873275,2037255,QUEEN ST N,2023/11/25 08:40:29+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,604,,,50061015,10,20,301202000217000,5e84e8f7-e06b-47ad-a754-426f6bb54008
-80.49551259,43.45467659,873298,4023611,VICTORIA ST N,2023/11/25 08:42:17+00,540815.7769,4811430.518,VERTICAL UNIT,ACTIVE,7052,70,H,,,50060570,10,15,301202000417300,08fef049-1a3b-416b-9065-db2fb35eddf8
-80.48106517,43.45940766,873305,4003147,VICTORIA ST N,2023/11/30 17:05:48+00,541981.3714,4811963.119,UNIT,ACTIVE,6798,396,C,,,50001553,10,5,301202000420700,9232a1aa-0a10-4261-bc19-6cf596907e1b
-80.48887851,43.46365837,873333,2035571,BLUCHER BLVD,2023/11/25 08:40:28+00,541346.386,4812431.284,VERTICAL UNIT,ACTIVE,11218,287,3,,,50001286,10,5,301201000613701,8c138603-524b-4715-9d29-471060e5a6ca
-80.48488489,43.47217697,873344,2027053,LANCASTER ST W,2023/11/25 08:41:41+00,541663.59,4813379.33,VERTICAL UNIT,ACTIVE,6985,425,1,,,50052625,10,5,301201001310720,0b9532c7-554f-44b3-a2f5-54f89ba51db8
-80.4704617,43.44572258,873346,2003541,BORDEN AVE N,2023/11/25 08:40:23+00,542848.838,4810448.689,VERTICAL UNIT,ACTIVE,11724,141,2,,,50025489,10,25,301203000937700,f007d4ab-00d5-4790-8fef-b5666074d1c3
-80.49523302,43.45823641,873350,2053261,LOUISA ST,2023/11/25 08:41:12+00,540836,4811826,VERTICAL UNIT,ACTIVE,11097,200,3,,,50002935,10,15,301201000205400,2aedd8dd-9855-4daa-8e21-e20ed19a123b
-80.49654176,43.46385552,873351,2002316,MARGARET AVE,2023/11/25 08:40:24+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,703,,,50062147,10,10,301201000825377,912dcb76-a6f0-4331-bfa8-70ba1c097e0f
-80.49062425,43.45458712,873394,2048157,COLLEGE ST,2023/11/25 08:40:34+00,541211.328,4811422.989,VERTICAL UNIT,ACTIVE,6491,119,906,,,50000225,10,20,301202000309000,c9da5a76-ef3c-40ce-8b21-b191f6064073
-80.48305817,43.45194801,873396,4017242,IRVIN ST,2023/11/25 08:40:24+00,541825.281,4811133.667,VERTICAL UNIT,ACTIVE,6749,22,1,,,50061224,10,20,301203000329400,519dcad3-e9cc-4c50-998a-29582079be8b
-80.4794225,43.45750782,873400,40253838,MANSION ST,2023/11/25 08:42:35+00,542115.5795,4811752.957,VERTICAL UNIT,ACTIVE,6797,120,205,,,50000496,10,25,301202000724015,ce64097a-af47-4223-9f42-1848119675a3
-80.48780242,43.45525905,873403,1001161,MARGARET AVE,2023/11/25 08:41:30+00,541439.17,4811499.011,VERTICAL UNIT,ACTIVE,6781,43,401,,,50000316,10,20,301202000601013,91954b04-006a-46d4-a8f6-8c1f14798850
-80.48352205,43.47336543,873456,2017759,LANCASTER ST W,2023/11/25 08:41:57+00,541773,4813512,VERTICAL UNIT,ACTIVE,6985,454,10,,,50001429,10,5,301206000205301,5d89bf36-3849-4dd0-95db-4ebf50c75d17
-80.47778992,43.45557942,873470,40257459,FREDERICK ST,2023/11/25 08:42:33+00,542249,4811539.62,VERTICAL UNIT,ACTIVE,6918,289,MAIN,,,50027092,10,25,301203000205700,b8aaafd3-6686-4fa2-a5ab-e87df8913bd5
-80.47197806,43.44463636,873477,4019341,BORDEN AVE N,2023/11/25 08:40:54+00,542726.9033,4810327.277,VERTICAL UNIT,ACTIVE,10177,77,2,,,50025685,10,35,301203000936500,e78b3f01-ea10-41e7-9bac-ed6fbc2fc4b1
-80.48137074,43.4583194,873560,2048256,LUELLA ST,2023/11/25 08:41:38+00,541957.403,4811842.106,HORIZONTAL UNIT,ACTIVE,6932,368,C 30,,,50000621,10,25,301202000626100,69c33b72-ea70-45c4-a092-a263d2b901e9
-80.48168674,43.44865796,873569,2011364,CEDAR ST N,2023/11/25 08:40:29+00,541938.515,4810768.972,VERTICAL UNIT,ACTIVE,11315,59,303,,,50026203,10,35,301203000310600,8b09a7a5-12d5-45ec-ac15-3be84ad5a1e2
-80.48715661,43.45148323,873594,40249621,QUEEN ST N,2023/11/25 08:42:17+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,1007,,,50000273,10,20,301202000215016,17332a54-8876-47df-8e0a-2237f45d51f7
-80.48217506,43.46247283,873595,4020780,WELLINGTON ST N,2023/11/25 08:40:19+00,541889.466,4812302.97,VERTICAL UNIT,ACTIVE,6942,470,405,,,50001667,10,5,301201000310500,9d8855cc-222b-4e79-b90b-0c98aa7f7f74
-80.50844436,43.45692938,873643,2048845,KING ST W,2023/11/25 08:40:52+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,306,,,50002023,10,10,301201000103346,1df69330-69eb-4590-8cf6-9c902462f29c
-80.48761698,43.47085603,873655,2023801,UNION ST,2023/11/25 08:40:26+00,541443.517,4813231.266,VERTICAL UNIT,ACTIVE,10439,1043,1C,,,50004364,10,5,301201000915700,98f1ab0e-121a-464f-920f-10796e935064
-80.46996162,43.44499275,873675,2039556,ONWARD AVE,2023/11/25 08:40:35+00,542889.8191,4810367.893,VERTICAL UNIT,ACTIVE,11733,117,403,,,50051856,10,35,301203001004600,b2b4f72f-88d3-4ccb-a765-dd571d43777b
-80.48517748,43.46463692,873694,2048721,LANCASTER ST W,2023/11/25 08:41:55+00,541645.101,4812541.803,VERTICAL UNIT,ACTIVE,12646,169,6,,,50061239,10,5,301201001306100,c3dcd57f-65d9-4fda-ab2d-b952b40487ac
-80.50844436,43.45692938,873697,2048932,KING ST W,2023/11/25 08:41:40+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,615,,,50002023,10,10,301201000103391,40c038b2-11fb-4998-8b96-6fd69860b512
-80.49961268,43.46319353,873720,40257690,ELLIS AVE,2023/11/25 08:42:33+00,540478.377,4812374.387,VERTICAL UNIT,ACTIVE,11167,87,B,,,50002252,10,10,301201000717600,ad613e90-73db-4177-947b-2021ff0e399d
-80.48563401,43.45140608,873721,3027951,FREDERICK ST,2023/11/25 08:41:43+00,541617.2455,4811072.192,VERTICAL UNIT,ACTIVE,6776,101,810,,,50060924,10,20,301203000201400,6f4db20e-6070-41c7-bc5f-c425d6edb662
-80.49654176,43.46385552,873737,2049147,MARGARET AVE,2023/11/25 08:41:08+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,410,,,50062147,10,10,301201000825345,332651aa-5e23-4fc9-9d3d-58318f01bf37
-80.48304755,43.45659074,873740,2042218,QUEEN ST N,2023/11/25 08:40:38+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,205,,,50061015,10,20,301202000217000,f979d414-bc02-4fd8-ba6c-2f590065ee0e
-80.47682081,43.4543121,873785,2053400,LYDIA ST,2023/11/25 08:41:16+00,542328.288,4811399.367,VERTICAL UNIT,ACTIVE,9820,49,3,,,50027060,10,25,301203000725700,0cd38db8-f415-40d3-b25a-a597ffdf8ebe
-80.48137074,43.4583194,873792,2036425,LUELLA ST,2023/11/25 08:40:30+00,541957.403,4811842.106,HORIZONTAL UNIT,ACTIVE,6932,368,C 32,,,50000621,10,25,301202000626100,27615e33-519e-4d62-bf88-1a59ec34b4d6
-80.48036449,43.44974327,873793,2014570,KRUG ST,2023/11/25 08:41:33+00,542044.75,4810890.17,VERTICAL UNIT,ACTIVE,6880,21,D,,,50024346,10,25,301203000600700,2e868d25-6872-4eeb-a89b-6cf0c667c12e
-80.4834177,43.45513117,873795,1069749,ELLEN ST E,2023/11/25 08:41:46+00,541794,4811487,VERTICAL UNIT,ACTIVE,11149,20,502,,,50000482,10,20,301202000612552,868a8e22-7567-4a2d-b24f-521f02e98f90
-80.48502888,43.4726924,873815,2037538,UNION LANE,2023/11/25 08:40:20+00,541651.59,4813436.5,VERTICAL UNIT,ACTIVE,6949,20,107,,,50004324,10,5,301201000922900,5b87bca9-bf9a-4160-ae6c-2458b93f257c
-80.493128,43.4535582,873867,2048198,WATER ST N,2023/11/25 08:40:34+00,541009.4575,4811307.484,VERTICAL UNIT,ACTIVE,7056,53,404,,,50000109,10,20,301202000313000,1f9ae381-9e28-4fdd-9bec-bf937f2e08e3
-80.46613062,43.44015144,873881,1061312,KING ST E,2023/11/25 08:40:44+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,1104,,,50061957,10,35,301203000110893,96a1a4d3-ed3f-4e52-9432-c9332e9311bd
-80.48653692,43.45388824,873945,2026282,QUEEN ST N,2023/11/25 08:41:48+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1601,,,50000345,10,20,301202000219900,365aa54b-27ba-4e2e-81fd-02ae16f1d42b
-80.47018279,43.44581985,873969,4022852,BORDEN AVE N,2023/11/25 08:40:53+00,542871.338,4810459.635,VERTICAL UNIT,ACTIVE,11724,149,9,,,50025489,10,25,301203000937700,917ed697-c2a7-494f-a09c-fce016e8ccfc
-80.47875018,43.45591183,873999,40251873,CHESTNUT ST,2023/11/25 08:42:21+00,542171.08,4811576.05,VERTICAL UNIT,ACTIVE,6936,121,B,,,50000509,10,25,301202000720700,84f8f50b-6653-4ff4-99a4-3fb0d9401da8
-80.49673787,43.45263968,874011,40258766,KING ST W,2023/11/25 08:42:34+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,319,,,55088759,10,20,301202000106076,6e505258-bf62-4b9d-b281-e614b4e9fdfc
-80.48304755,43.45659074,874116,2038890,QUEEN ST N,2023/11/25 08:40:33+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,707,,,50061015,10,20,301202000217000,8fdddb6a-23b7-4846-9d45-2f1bc23602b0
-80.50844436,43.45692938,874125,2036093,KING ST W,2023/11/25 08:40:25+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1208,,,50002023,10,10,301201000103507,6489f5bc-d39d-418c-a065-7a2e906494c5
-80.50844436,43.45692938,874130,2027779,KING ST W,2023/11/25 08:40:28+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1101,,,50002023,10,10,301201000103475,9ff42d60-67e9-4455-99ea-3e9dd3028244
-80.51318985,43.45794199,874141,2023983,KING ST W,2023/11/30 17:05:47+00,539383.48,4811784.655,UNIT,ACTIVE,10691,936,204,,,50000014,10,10,301201000105000,60d29834-5c2c-4461-b120-594d01e058ee
-80.48304755,43.45659074,874174,2048425,QUEEN ST N,2023/11/25 08:41:40+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,609,,,50061015,10,20,301202000217000,6282bf16-881c-46c4-b839-3c76d9649b4d
-80.46613062,43.44015144,874203,1066996,KING ST E,2023/11/25 08:41:42+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,301,,,50061957,10,35,301203000110818,239caa52-9991-4de4-ba2e-fd488c4c59a1
-80.48715661,43.45148323,874266,40249523,QUEEN ST N,2023/11/25 08:42:25+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,205,,,50000273,10,20,301202000214921,96e674b6-8c95-42d9-9686-17965267fbf7
-80.50844436,43.45692938,874285,2048902,KING ST W,2023/11/25 08:40:53+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1110,,,50002023,10,10,301201000103488,9073f158-0adb-4408-b414-e149fb88e9af
-80.47898983,43.45441122,874297,2047463,SAMUEL ST,2023/11/25 08:40:57+00,542152.7335,4811409.275,VERTICAL UNIT,ACTIVE,6836,18,1,,,50027128,10,25,301203000705900,07c196da-dd76-486c-a199-214dee57e0ac
-80.48715661,43.45148323,874301,40249711,QUEEN ST N,2023/11/25 08:42:25+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,1409,,,50000273,10,20,301202000215063,7d07caae-ae53-40c6-88ea-9f9f7fcb7f78
-80.48951292,43.45305279,874311,2056082,WEBER ST W,2023/11/25 08:41:13+00,541302.2845,4811253.141,VERTICAL UNIT,ACTIVE,6479,44,12,,,50000159,10,20,301202000502600,e19bf49f-d4ac-416e-a9d5-68aeb877896f
-80.49238529,43.46140381,874346,2048958,MARGARET AVE,2023/11/25 08:41:40+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,805,,,50001218,10,15,301201000807900,3fe2b719-f2fc-41d2-8b10-e94a5d07e096
-80.49959192,43.4572831,874408,2048599,SHANLEY ST,2023/11/25 08:40:51+00,540484,4811718,VERTICAL UNIT,ACTIVE,8819,123,4,,,50002448,10,15,301201000127300,e304621c-d10b-435f-9ffd-9bb4fd9cf038
-80.50844436,43.45692938,874424,2055664,KING ST W,2023/11/25 08:41:15+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,910,,,50002023,10,10,301201000103452,0f97001a-1e64-4376-a97c-4c510c6ab488
-80.50013381,43.46307517,874429,2055734,RAITAR AVE,2023/11/25 08:42:12+00,540436.3,4812360.99,VERTICAL UNIT,ACTIVE,1570,30,1,,,50002232,10,10,301201000616500,d04bd136-adec-4dbd-949c-6ff3ea35e65b
-80.49238529,43.46140381,874439,2058092,MARGARET AVE,2023/11/25 08:41:18+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,610,,,50001218,10,15,301201000807900,470d8708-1ff9-4e88-9882-782c0a78e6f4
-80.48376652,43.47227161,874448,2051454,LANCASTER ST W,2023/11/25 08:42:08+00,541753.98,4813390.4,VERTICAL UNIT,ACTIVE,6985,428,2C,,,50001425,10,5,301201001320300,c90e62e7-ba2b-4689-99c3-3a99fb6fe89b
-80.49062425,43.45458712,874449,2048156,COLLEGE ST,2023/11/25 08:40:34+00,541211.328,4811422.989,VERTICAL UNIT,ACTIVE,6491,119,1001,,,50000225,10,20,301202000309000,d578ec32-3934-4e27-8e7e-3ee20aac046c
-80.48304755,43.45659074,874456,3056562,QUEEN ST N,2023/11/25 08:41:17+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,1601,,,50061015,10,20,301202000217000,ed78fee9-0aae-467f-abea-142a60082b6d
-80.49745214,43.45284859,874502,40258893,KING ST W,2023/11/25 08:42:37+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,305,,,55088788,10,20,301202000101659,88a48476-a974-43ee-9954-f8649a4b92b2
-80.46613062,43.44015144,874508,1043885,KING ST E,2023/11/25 08:41:45+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,1003,,,50061957,10,35,301203000110883,603501c8-16b7-452e-ae31-818ffd0dec0f
-80.49673787,43.45263968,874512,40258703,KING ST W,2023/11/25 08:42:37+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,111,,,55088759,10,20,301202000106016,31f1cdd7-fe2a-47dd-a394-53e824641ac2
-80.49609181,43.4643585,874516,2003366,MARGARET AVE,2023/11/25 08:40:21+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,311,,,50062147,10,10,301201000825036,dc9a8398-754f-4670-b656-df311526d6a0
-80.46587114,43.44131093,874550,2055710,EDMUND RD,2023/11/25 08:41:10+00,543223.433,4809961.114,VERTICAL UNIT,ACTIVE,10141,19,2,,,50025791,10,35,301203001100300,e9e8cf2f-d1ef-4eda-a220-3240fcc403e8
-80.4794225,43.45750782,874555,40253853,MANSION ST,2023/11/25 08:42:36+00,542115.5795,4811752.957,VERTICAL UNIT,ACTIVE,6797,120,401,,,50000496,10,25,301202000724030,a1b56b1b-209e-4d00-840f-39e20c263c95
-80.49062425,43.45458712,874563,2048166,COLLEGE ST,2023/11/25 08:41:38+00,541211.328,4811422.989,VERTICAL UNIT,ACTIVE,6491,119,604,,,50000225,10,20,301202000309000,92823de3-41f8-4892-af6d-4aad93fb3f3a
-80.49238529,43.46140381,874594,2048978,MARGARET AVE,2023/11/25 08:40:57+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,206,,,50001218,10,15,301201000807900,9c64cf15-9726-481b-84e8-24a0646a948c
-80.49745214,43.45284859,874602,40258892,KING ST W,2023/11/25 08:42:37+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,303,,,55088788,10,20,301202000101660,d9c131b4-7a74-473b-9648-7064040ff3db
-80.4942662,43.4585563,874609,2042582,LOUISA ST,2023/11/25 08:40:34+00,540914,4811862,VERTICAL UNIT,ACTIVE,11097,236,7,,,50002937,10,15,301201000205600,98bddd37-0470-4716-8e4f-3ed8e8ee1df3
-80.47968706,43.44890773,874611,2022976,WEBER ST E,2023/11/25 08:42:10+00,542100.1413,4810797.72,VERTICAL UNIT,ACTIVE,6863,140,212,,,50024374,10,25,301203000421400,5af4cb7a-474d-4d65-bcae-316b28116191
-80.49745214,43.45284859,874644,40258918,KING ST W,2023/11/25 08:42:38+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,413,,,55088788,10,20,301202000101676,f7c66b7a-0cae-4d39-9d29-b73b8dc2c872
-80.50064107,43.45596405,874649,40248561,LOUISA ST,2023/11/25 08:42:29+00,540400,4811571,VERTICAL UNIT,ACTIVE,1732,81,1,,,50002258,10,15,301201000212600,c3dde793-6531-41fd-8289-74d35b13a2ff
-80.48315767,43.44852323,874651,40255541,DUKE ST E,2023/11/25 08:42:34+00,541819.59,4810753.27,VERTICAL UNIT,ACTIVE,11316,165,201,,,55087568,10,20,301203000104823,6d4ac7cc-cfcd-47dc-ae66-87640d116e42
-80.48478422,43.45871566,874653,4014255,BREITHAUPT ST,2023/11/25 08:42:15+00,541680.98,4811884.4,UNKNOWN,ACTIVE,7044,,,,,50059798,10,15,,f3af235f-3787-4202-9d0e-ef3801606b20
-80.48715661,43.45148323,874662,40249696,QUEEN ST N,2023/11/25 08:42:23+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,1306,,,50000273,10,20,301202000215046,376f1d8a-c218-44c8-80e4-32f25dc2d242
-80.50393048,43.46149227,874663,4014266,FERDINAND AVE,2023/11/25 08:42:15+00,540130.22,4812183.36,UNKNOWN,ACTIVE,11195,,,,,50059823,10,10,,3c73c044-b14a-4073-abae-39d3511c7b78
-80.48705362,43.4549091,874670,40262047,MARGARET AVE,2023/11/25 08:42:42+00,541499.99,4811460.52,VERTICAL UNIT,ACTIVE,6781,31,2,,,50061013,10,20,301202000600600,f5f134dd-cfcc-46be-9518-1ca991730c78
-80.48310488,43.45319329,874685,1072788,FREDERICK ST,2023/11/25 08:40:33+00,541820.6436,4811271.941,UNKNOWN,ACTIVE,6750,,,,,50062220,10,20,301202000201601,1d6d88d4-cd67-4b07-be5c-f4f9d63b76d5
-80.48517748,43.46463692,874693,2048723,LANCASTER ST W,2023/11/25 08:41:41+00,541645.101,4812541.803,VERTICAL UNIT,ACTIVE,12646,169,2A,,,50061239,10,5,301201001306100,a9d0a79f-fc5b-41a3-ba90-0a589bad6b0e
